playerID,year,tmID,stint,fouls_per_game,fouls_per_36,disqualifications,assist_to_turnover,turnovers_per_game,turnovers_per_36,assists_per_game,assists_per_36,positive_actions,positive_actions_per_game,in_team_fouls_pct,in_team_to_pct,in_team_ast_pct,in_team_dq_pct,is_kpsa
anderam01w,7,NYL,2,0.0,0.0,0,0.0,0.3333333333333333,4.0,0.0,0.0,3,1.0,0.0,0.0017331022530329288,0.0,0.0,0
anderch01w,4,SAC,0,1.2692307692307692,6.947368421052631,1,0.2777777777777778,0.6538461538461539,3.578947368421052,0.19230769230769232,1.0526315789473684,39,1.5,0.0514018691588785,0.0367965367965368,0.008787346221441126,0.125,0
anderch01w,5,SAC,0,1.5333333333333334,7.1688311688311686,0,0.19230769230769232,0.8333333333333334,3.896103896103896,0.16666666666666666,0.7792207792207791,48,1.6,0.07165109034267912,0.051440329218107,0.009615384615384616,0.0,0
anderch01w,6,SAS,0,3.1176470588235294,5.704035874439462,5,0.19642857142857142,1.6176470588235294,2.9596412556053813,0.3235294117647059,0.5919282511210763,124,3.6470588235294117,0.16282642089093702,0.10261194029850747,0.02534562211981567,0.625,0
anderch01w,7,SAS,0,3.1739130434782608,6.3478260869565215,0,0.5,1.2608695652173914,2.5217391304347827,0.6521739130434783,1.3043478260869565,117,5.086956521739131,0.11947626841243862,0.05930470347648262,0.027726432532347505,0.0,0
anderch01w,8,SAS,0,1.0,4.604651162790698,0,0.5,0.45454545454545453,2.0930232558139537,0.2727272727272727,1.255813953488372,29,2.6363636363636362,0.016819571865443424,0.008944543828264758,0.00528169014084507,0.0,0
anderjo01w,9,CON,0,0.7083333333333334,1.667574931880109,0,1.5294117647058822,0.6666666666666666,1.5694822888283377,1.0833333333333333,2.5504087193460494,92,3.8333333333333335,0.026984126984126985,0.03278688524590164,0.04276315789473684,0.0,0
anderke01w,1,WAS,0,1.7666666666666666,4.3963133640553,0,1.5625,1.5666666666666667,3.8986175115207375,2.5,6.221198156682028,149,4.966666666666667,0.08862876254180602,0.09270216962524655,0.14367816091954022,0.0,0
anderke01w,2,CHA,0,0.4444444444444444,2.8235294117647056,0,0.7777777777777778,0.9444444444444444,6.0,0.7777777777777778,4.9411764705882355,35,1.9444444444444444,0.013201320132013201,0.035789473684210524,0.029914529914529916,0.0,0
anderke01w,3,CHA,0,0.5714285714285714,4.64516129032258,0,1.25,0.42857142857142855,3.4838709677419355,0.7142857142857143,5.806451612903226,11,1.5714285714285714,0.006172839506172839,0.007334963325183374,0.01006036217303823,0.0,0
andrame01w,1,CLE,0,2.84375,4.1104140526976165,1,1.1363636363636365,2.03125,2.9360100376411546,2.34375,3.3877038895859473,221,6.90625,0.1404320987654321,0.12059369202226346,0.1388888888888889,0.125,0
andrame01w,2,CLE,0,2.40625,3.10414333706607,0,1.6129032258064515,1.90625,2.459126539753639,3.125,4.031354983202688,248,7.75,0.14446529080675422,0.13707865168539327,0.1984126984126984,0.0,0
andrame01w,3,CLE,0,2.5625,4.439097744360902,2,1.5952380952380953,1.28125,2.219548872180451,2.09375,3.6270676691729324,158,4.9375,0.1443661971830986,0.09070796460176991,0.1392931392931393,0.2222222222222222,0
